Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
4418	6	159	26.5	3	3	0
4422	21	610	29.047619047619047	7	13	1
4444	8	185	23.125	3	4	1
4453	6	596	99.33333333333333	0	6	0
35	10	262	26.2	1	9	0
4445	8	778	97.25	4	3	1
4462	7	144	20.571428571428573	1	5	1
4471	17	639	37.588235294117645	3	14	0
4482	14	368	26.285714285714285	7	7	0
4491	14	393	28.071428571428573	3	11	0
4133	25	1135	45.4	11	14	0
4514	7	185	26.428571428571427	1	6	0
1965	8	841	105.125	2	6	0
2990	38	2700	71.05263157894737	19	19	0
4546	14	639	45.642857142857146	1	13	0
4558	7	238	34.0	1	6	0
678	24	820	34.166666666666664	10	14	0
3324	11	284	25.818181818181817	4	7	0
4515	23	1031	44.82608695652174	8	15	0
4472	52	2526	48.57692307692308	30	22	0
170	57	2507	43.98245614035088	44	13	0
4632	4	108	27.0	0	4	0
4559	5	255	51.0	0	5	0
1126	38	1300	34.21052631578947	27	11	0
1278	57	2357	41.35087719298246	40	17	0
4520	28	652	23.285714285714285	22	6	0
2072	66	5335	80.83333333333333	41	25	0
2755	13	337	25.923076923076923	3	10	0
4646	69	3355	48.6231884057971	55	14	0
4589	10	1536	153.6	1	9	0
4085	49	2185	44.59183673469388	35	14	0
2053	41	2112	51.51219512195122	26	14	1
2507	13	307	23.615384615384617	1	12	0
4521	18	477	26.5	7	10	1
4647	4	141	35.25	0	3	1
4675	33	2387	72.33333333333333	20	12	1
4648	25	1290	51.6	8	17	0
1640	74	3746	50.62162162162162	65	9	0
2016	48	2866	59.708333333333336	23	24	1
4134	23	1517	65.95652173913044	7	15	1
4572	30	1390	46.333333333333336	12	18	0
4811	28	1586	56.642857142857146	9	18	1
4562	36	1286	35.72222222222222	20	16	0
4649	64	3917	61.203125	46	17	1
4522	23	721	31.347826086956523	8	15	0
3103	50	2383	47.66	36	14	0
4862	28	1488	53.142857142857146	12	15	1
4956	194	24076	124.10309278350516	166	28	0
2233	24	1758	73.25	9	15	0
4863	15	864	57.6	1	14	0
4780	31	4587	147.96774193548387	7	23	1
3791	20	1269	63.45	6	14	0
3152	32	1943	60.71875	7	24	1
4580	17	1369	80.52941176470588	2	14	1
5247	27	1072	39.7037037037037	10	17	0
283	22	1103	50.13636363636363	8	14	0
2017	46	2389	51.93478260869565	23	22	1
3129	36	2588	71.88888888888889	19	17	0
4781	21	1005	47.857142857142854	5	16	0
1412	49	2974	60.69387755102041	22	26	1
740	58	2468	42.55172413793103	46	12	0
4423	39	2606	66.82051282051282	19	19	1
2399	62	2574	41.516129032258064	46	15	1
2294	157	15196	96.78980891719745	131	26	0
3816	41	2146	52.34146341463415	17	22	2
4492	8	235	29.375	3	5	0
5248	24	1888	78.66666666666667	7	17	0
4901	64	3547	55.421875	47	17	0
4721	17	616	36.23529411764706	7	9	1
1279	10	276	27.6	4	6	0
2400	45	3277	72.82222222222222	28	17	0
5612	6	153	25.5	0	6	0
2723	28	1441	51.464285714285715	10	17	1
